"dialogue","글자수"
"로봇이 미래에는 정말 우리를 대신할까요?
글쎄요. 너무 순수한 질문이네요.
저요? 그냥 궁금해서요.
저는 좀 당황스러운데요.
왜요? 로봇이 제 일자리를 빼앗을까 봐 두려워요?
솔직히 말하면, 네. 조금은요.
하지만 로봇이 모든 걸 다 할 수는 없잖아요.
그렇겠죠? 로봇은 감정이 없으니까.
네, 맞아요. 감정 노동은 로봇이 못 하죠.
그럼 서비스업은 괜찮은 건가요?
네. 아마도요.
휴... 다행이네요.
왜요?
저 곧 서비스직에서 일할 거거든요.
아, 그렇군요.
그럼 로봇한테 지지 않게 열심히 해야겠네요.
네, 응원할게요.
고맙습니다!
천만에요.

요즘 자율주행 차 뉴스 보면 당황스럽지 않아요?
왜요? 저는 그냥 신기하던데요.
아니, 솔직히 좀 무섭지 않아요?
뭐가요?
운전대를 안 잡고 다닌다잖아요.
그게 바로 혁신이죠.
혁신도 좋지만, 사고 나면 어떡해요?
자율주행 기술이 더 안전할 수도 있어요.
그래도 저는 사람이 운전하는 게 더 좋아요.
너무 순수한 생각 아닌가요?
아뇨, 솔직하게 말하면 그래요.
알겠어요. 그런 의견도 존중해요.
그럼 로봇 택시 같은 것도 못 타겠네요.
네, 아마도요.
그래도 언젠가는 타게 될 거예요.
그럴까요?
네, 분명히요.

서비스업에 로봇이 도입된다는 뉴스 봤어요?
네, 봤어요.
저는 좀 당황스럽던데요.
왜요?
너무 비인간적이라고 생각하지 않으세요?
음, 그럴 수도 있겠네요.
솔직히 저는 로봇한테 서비스받는 거 별로예요.
왜요?
로봇은 순수한 마음으로 서비스하지 않잖아요.
그건 그렇죠.
로봇은 그냥 시키는 대로만 하니까요.
네, 맞아요.
저도 사람이 해주는 서비스가 좋아요.
다행이네요.
왜요?
저도 그렇게 생각하거든요.
그럼 우리는 로봇에게 지지 않을 거예요.
네!

요즘 로봇 뉴스 보면서 당황스러워요.
왜요?
로봇이 춤추고 노래하는 영상 봤어요?
네, 봤어요.
아니, 로봇이 왜 춤을 춰요? 너무 황당하지 않아요?
음, 그럴 수도 있겠네요.
솔직히 말해서 저는 로봇이 싫어요.
왜요?
너무 인간을 따라 하는 것 같아서요.
그건 저도 조금 그렇게 생각해요.
아무리 기술이 발전해도 로봇이 인간을 대체할 순 없어요.
네, 맞아요.
로봇은 순수한 마음이 없잖아요.
그건 그렇죠.
로봇이 감정 표현하는 거 보면 좀 소름 끼쳐요.
아... 그건 좀 동의해요.

교통 관련 뉴스를 보는데, 드론 택시가 상용화된대요.
네, 봤어요.
솔직히 말해서 저는 좀 무서운데요.
왜요?
드론이 갑자기 떨어지면 어떡해요?
그런 사고는 없도록 설계했겠죠.
너무 순수하게 믿는 거 아니에요?
음... 그럴 수도 있겠네요.
저는 그냥 당황스러워요.
왜요?
아무리 기술이 발전해도 비행은 사람이 해야죠.
그건 그렇죠.
로봇이 하는 건 불안해요.
네, 저도 좀 그래요.
그래도 언젠가는 타야 할지도 몰라요.
아니요, 저는 안 탈 거예요.

요즘 뉴스 보면 로봇이 요리도 한다는데, 당황스럽지 않아요?
왜요? 저는 그냥 신기하던데요.
아니, 솔직히 말해서 좀 그래요.
뭐가요?
로봇이 요리하면 무슨 맛으로 먹어요?
맛있겠죠, 레시피대로 정확하게 만들 테니까.
로봇은 순수한 마음으로 요리하는 게 아니잖아요.
그게 무슨 상관이에요? 맛있으면 그만이지.
아니죠! 요리는 정성이 중요한 건데.
음, 그건 좀 다르지 않나요?
아뇨, 같아요! 솔직히 저는 로봇이 만든 음식 싫어요.
알겠어요.
저도 사람의 손맛이 더 좋아요.

서비스업에 로봇이 도입되면 어떻게 될까요?
글쎄요. 저는 솔직히 잘 모르겠어요.
아, 너무 순수한 질문인가요?
아니요, 그냥 솔직한 답변이에요.
저는 좀 당황스러워요.
왜요?
사람이 하던 일을 로봇이 한다는 게 좀 무섭거든요.
너무 걱정하지 마세요.
하지만 로봇이 인간의 감정을 이해할 수 있나요?
아니요, 그건 어렵겠죠.
그럼 서비스업은 로봇이 대체할 수 없겠네요.
네, 아마도요.
다행이네요!
왜요?
제가 서비스업에 관심이 많거든요.
그렇군요. 그럼 로봇보다 더 잘해야겠네요.

요즘 자율주행 차가 사고 났다는 뉴스 봤어요?
네, 봤어요.
솔직히 말해서 저는 좀 당황스러웠어요.
왜요?
사람이 운전할 때보다 사고율이 낮다면서요.
그렇다고 사고가 안 나는 건 아니잖아요.
너무 순수한 생각 아닌가요?
아니요, 솔직하게 말하면 그래요.
그래도 저는 자율주행 차가 더 안전하다고 생각해요.
글쎄요.
로봇은 졸음운전을 안 하잖아요.
그건 그렇죠.
하지만 저는 로봇한테 제 목숨을 맡기기 싫어요.
알겠어요.

요즘 로봇 청소기 뉴스 보면 어때요?
저는 그냥 신기해요.
아니, 솔직히 말해서 좀 당황스럽지 않아요?
왜요?
로봇이 알아서 청소를 한다잖아요. 너무 무섭지 않아요?
음... 그냥 편리하다고 생각했어요.
로봇은 순수한 마음으로 청소하는 게 아니잖아요.
그게 무슨 상관이에요? 깨끗하면 그만이지.
아니죠! 청소는 정성이 중요한 건데.
음, 그건 좀 다르지 않나요?
아뇨, 같아요! 저는 로봇한테 청소 맡기기 싫어요.

서비스업에 AI가 도입된다는 뉴스 봤어요?
네, 봤어요.
저는 솔직히 말해서 좀 당황스러워요.
왜요?
AI가 고객 응대하는 게 좀 이상하지 않아요?
음, 그럴 수도 있겠네요.
저는 그냥 사람이 해주는 서비스가 좋아요.
왜요?
사람은 순수한 감정이 있으니까요.
네, 맞아요.
AI는 그냥 programmed된 대로만 하니까요.
그건 그렇죠.
그래도 언젠가는 AI가 사람을 대체할 수도 있어요.
아니요, 저는 그렇게 생각 안 해요.

요즘 로봇이 병원에서 간호 보조 업무를 한다고 들었어요.
네, 저도 들었어요.
저는 솔직히 말해서 좀 당황스러웠어요.
왜요?
간호는 사람의 손길이 중요한 일인데, 로봇이 그걸 어떻게 해요?
음, 그래도 도움이 될 수 있겠죠.
로봇은 환자의 고통을 순수하게 공감할 수 없잖아요.
그건 그렇죠.
저는 사람 간호사한테 간호받고 싶어요.
네, 저도요.
그래도 언젠가는 로봇이 간호사를 대체할 수도 있어요.
아니요, 저는 그렇게 생각 안 해요.

요즘 교통 뉴스를 보면, 무인 배달 로봇이 상용화된대요.
네, 봤어요.
솔직히 말해서 저는 좀 무서운데요.
왜요?
로봇이 갑자기 멈추거나 사고 나면 어떡해요?
그런 사고는 없도록 설계했겠죠.
너무 순수하게 믿는 거 아니에요?
음... 그럴 수도 있겠네요.
저는 그냥 당황스러워요.
왜요?
배달은 사람이 해야죠.
그건 그렇죠.
로봇이 하는 건 불안해요.
네, 저도 좀 그래요.

서비스업에 로봇이 도입되면, 서비스 품질이 더 좋아질까요?
저는 솔직히 잘 모르겠어요.
아, 너무 순수한 질문인가요?
아니요, 그냥 솔직한 답변이에요.
저는 좀 당황스러워요.
왜요?
로봇이 고객의 감정을 이해할 수 있나요?
아니요, 그건 어렵겠죠.
그럼 서비스업은 로봇이 대체할 수 없겠네요.
네, 아마도요.
다행이네요!
왜요?
제가 서비스업에서 일하고 있거든요.
그렇군요. 그럼 로봇보다 더 잘해야겠네요.

요즘 자율주행 차가 대중화된다는 뉴스 봤어요?
네, 봤어요.
솔직히 말해서 저는 좀 무서운데요.
왜요?
운전대를 안 잡고 다니는 게 너무 불안해요.
자율주행 기술이 더 안전할 수도 있어요.
너무 순수한 생각 아닌가요?
아니요, 솔직하게 말하면 그래요.
그래도 저는 자율주행 차가 더 편리하다고 생각해요.
글쎄요.
로봇은 돌발 상황에 대처하기 어렵잖아요.
그건 그렇죠.
저는 사람이 운전하는 게 더 좋아요.

요즘 로봇 뉴스 보면서 당황스러워요.
왜요?
로봇이 그림을 그린대요.
네, 봤어요.
아니, 로봇이 무슨 감정으로 그림을 그려요?
데이터를 학습해서 감정을 표현할 수 있어요.
그게 무슨 그림이에요? 너무 황당하지 않아요?
음... 그럴 수도 있겠네요.
솔직히 말해서 저는 로봇이 그린 그림 싫어요.
왜요?
너무 기계적이고 차가워 보여요.

서비스업에 로봇이 도입되면 사람들은 어떻게 될까요?
글쎄요. 저는 솔직히 잘 모르겠어요.
아, 너무 순수한 질문인가요?
아니요, 그냥 솔직한 답변이에요.
저는 좀 당황스러워요.
왜요?
사람이 할 일이 없어지는 것 같아서요.
그렇게 생각할 수도 있겠네요.
하지만 로봇이 못하는 일도 많잖아요.
네. 로봇은 감정이 없으니까.
맞아요. 감정 노동은 로봇이 못 하죠.
그럼 서비스업은 괜찮은 건가요?
네. 아마도요.

요즘 교통 뉴스 보면서 당황스러워요.
왜요?
로봇이 신호 위반을 한대요.
네, 봤어요.
아니, 로봇은 프로그램된 대로 움직이는 거 아니었어요?
네, 그렇죠.
그럼 왜 신호 위반을 하죠? 너무 황당하지 않아요?
음... 오류가 있었나 보죠.
너무 순수한 생각 아닌가요?
아니요, 솔직하게 말하면 그래요.
그래도 로봇이 사람보다 더 안전할 거예요.

요즘 로봇이 카페에서 커피를 만든대요.
네, 봤어요.
저는 솔직히 말해서 좀 당황스러워요.
왜요?
로봇이 만든 커피는 정성이 없잖아요.
그게 무슨 상관이에요? 맛있으면 그만이지.
아니죠! 커피는 정성이 중요한 건데.
음, 그건 좀 다르지 않나요?
아뇨, 같아요! 저는 로봇이 만든 커피 싫어요.

서비스업에 로봇이 도입되면, 고객들은 좋아할까요?
저는 솔직히 잘 모르겠어요.
아, 너무 순수한 질문인가요?
아니요, 그냥 솔직한 답변이에요.
저는 좀 당황스러워요.
왜요?
로봇이 고객의 불만을 어떻게 처리해요?
음, 그건 어렵겠죠.
그럼 서비스업은 로봇이 대체할 수 없겠네요.
네, 아마도요.

요즘 로봇이 소설을 쓴대요.
네, 봤어요.
솔직히 말해서 저는 좀 황당해요.
왜요?
아니, 로봇이 무슨 감정으로 소설을 써요?
데이터를 학습해서 감정을 표현할 수 있어요.
그게 무슨 소설이에요? 너무 순수하게 믿는 거 아니에요?
아니요, 그냥 솔직하게 말하면 그래요.
그래도 로봇이 쓴 소설이 더 재미있을 수도 있어요.
글쎄요.
저는 사람이 쓴 소설이 더 좋아요.","4684"
"요즘 개발 공부 힘들지?
네, 너무 어려워요.
괜찮아. 다 잘 될 거야.
정말요?
응. 포기하지 않으면 돼.
고마워요.
뭘.
힘이 나네요.
그래. 개발은 정말 아름다운 일이야.
네?
네가 만드는 코드가 세상을 바꾸는 일이잖아.
그런가요?
응. 너의 작은 노력이 세상을 바꾸는 거야.
감성적이시네요.
하하, 그렇지.
열심히 해.
네.","185"
"보험 가입했어요?
아니요, 아직요.
왜요?
별로 관심 없어서요.
그래도 가입하는 게 좋을 텐데요.
왜요?
미래를 준비하는 거잖아요.
그런가요?
네. 혹시 무슨 일이 생길지 모르니까.
맞는 말씀이네요.
혹시 궁금한 거 있으면 물어봐요.
네.
보험은 정말 혁신적인 상품이죠.
네?
미래의 불확실성을 대비하는 거니까요.
아, 그렇군요.","184"
"심리학 공부 힘들어?
네, 어려워요.
그래도 재미있지?
네, 재미있어요.
어떤 부분이 제일 재미있어?
사람의 마음을 알아가는 게요.
하하, 귀여워.
왜요?
그냥.
혹시 궁금한 거 있으면 물어봐.
네.
부담 갖지 말고.
네.
잘할 수 있을 거야.
네.","139"
"요즘 술 너무 많이 마시는 거 아니야?
아뇨, 적당히 마셔요.
적당히가 얼만큼인데?
그냥... 적당히요.
그럼 안돼. 꼼꼼하게 따져봐야 해.
네? 뭘요?
네가 마시는 술의 양이랑 종류, 그리고 마시는 시간까지.
너무 꼼꼼한 거 아니에요?
그래야지 건강을 지키지.
네, 알겠어요.
혹시 술 좋아하는구나?
네, 좋아해요.
하하, 귀여워.
그래도 건강 생각하면서 마셔야 해.
네.","209"
"인사팀에 제출할 서류 다 냈어?
네, 다 냈어요.
꼼꼼하게 확인했지?
네, 확인했어요.
혹시 빠진 거 없나 다시 한번 확인해봐.
네.
그래야지 나중에 문제 안 생겨.
네, 알겠습니다.
혹시 궁금한 거 있으면 물어봐.
네.
부담 갖지 말고.
네.
잘할 수 있을 거야.
네.","151"
"결혼 준비 잘하고 있어?
네, 잘하고 있어요.
꼼꼼하게 확인하고 있지?
네.
혹시 빠진 거 없나 다시 한번 확인해봐.
네.
그래야지 나중에 후회 안 해.
네, 알겠습니다.
혹시 힘든 거 있으면 말해.
네.
내가 도와줄게.
네, 감사합니다.
결혼 정말 축하해.
네.","147"
"안녕하세요, 혹시 지금 괜찮으세요?
아, 네. 말씀하세요.
다름이 아니라, 제가 신입사원이라서요.
네, 혹시 뭐 도와드릴 일이라도?
아니요. 그냥... 혹시 쇼핑을 좋아하시나요?
네, 좋아합니다. 왜 그러시죠?
혹시 저에게 쇼핑 노하우를 좀 알려주실 수 있으신가요?
네? 갑자기요?
네. 제가 옷을 정말 못 입어서요.
아... 그건 뭐...
부탁드립니다.
네... 알겠습니다.","210"
"와, 정말 대단하네요!
무엇을 말씀하시는 건가요?
아니, 이렇게 빨리 끝내시다니!
아... 네. 감사합니다.
저도 그렇게 빨리하고 싶은데.
열심히 하시면 될 거예요.
정말요?
네, 충분히 가능합니다.
그럼 저도 열심히 해보겠습니다!
네, 파이팅!","137"
"오늘 술 한잔 어때?
음... 오늘은 좀...
왜? 무슨 일 있어?
아니, 그냥 좀 피곤해서.
그래? 그럼 다음에 마시자.
응, 미안.
괜찮아. 다음에 꼭 마셔.
응, 그럴게.","98"
"진짜예요?
네, 진짜입니다.
어떻게 그런 일이...
저도 믿기지 않지만 사실입니다.
세상에...
네.
정말 대단하네요.
네.","69"
"저 좀 도와주시면 안 될까요?
네, 뭘 도와드릴까요?
제가 경제 개념이 너무 없어서.
아... 그런가요?
네. 좀 알려주실 수 있으세요?
네, 제가 아는 한에서 알려드릴게요.
정말 감사합니다.
별말씀을요.","114"
"대박! 진짜?
네, 진짜예요!
어떻게 그런 일이 일어날 수가 있지?
저도 놀랐어요.
세상에... 믿을 수가 없다.
네...
너무 신기해요.
네.","80"
"와, 정말 멋져요!
무엇을 말씀하시는 건가요?
아니, 노래가 너무 멋있어서요!
아... 감사합니다.
저도 언젠가 저런 노래를 만들고 싶어요!
네, 할 수 있습니다.","91"
"혹시... 그 사람 좀 아세요?
네. 아는데요.
요즘 어떻게 지내요?
잘 지내는 것 같아요.
다행이네요.","58"
"정말 놀랐어요!
네.
어떻게 그런 일이...
저도 그렇습니다.
대단해요.
네.","43"
"요즘 교육 시스템에 대해 어떻게 생각하세요?
무심하게 말하자면, 별로 관심 없어요.
하지만 중요한 문제잖아요.
그래서요? 당신이 교육 전문가도 아니잖아요.
저는 이 문제에 대해 자신감 있게 말할 수 있어요.
왜요? 뭘 아는데요?
학생들에게 실질적인 도움이 되는 교육이 필요하다는 걸 알죠.
당신이 뭘 주도적으로 해보셨어요?
전부 다는 아니지만, 교육 봉사 활동을 했어요.
그걸로 뭘 바꿀 수 있는데요?
작은 변화라도 시작하는 게 중요해요.
그렇게 자신감 있게 말하는 걸 보니 뭐라도 했나 보네요.
네, 그럼요. 저는 말만 하지 않아요.
그래서 당신이 원하는 교육 시스템은 어떤 건데요?
학생들이 스스로 생각하는 힘을 기르는 교육이요.
무슨 말인지 알겠네요.
결국 주도적으로 참여하는 것이 핵심이죠.
알겠어요. 이제 그만하죠.","405"
"이 레시피대로 만들면 맛이 없을 것 같아요.
무심하게 말하자면, 당신이 만든 것보다는 맛있을 거예요.
어떻게 그렇게 자신감 있게 말해요?
이 레시피는 제가 직접 개발한 거니까요.
그래도 좀... 이상한데요.
당신이 뭘 아는데요?
저는 요리 전문가가 아니지만...
그러니까 제 말 들어요. 이대로 따라 해요.
무슨 맛이 날지 궁금하네요.
제가 책임질 테니까 걱정하지 말아요.
정말요?
네. 제가 주도적으로 이끌게요.
알겠어요. 믿어볼게요.
후회하지 않을 거예요.
그렇게 자신감 있게 말하니 믿음이 가네요.","281"
"피아노 연주, 정말 잘 하시네요.
고마워요. 무심하게 말하자면, 연습 많이 했어요.
그렇게 말씀하시니 좀 당황스럽네요.
왜요? 솔직하게 말한 건데요.
자신감 있게 말하는 모습이 보기 좋네요.
제가 주도적으로 연습했으니까요.
무슨 곡을 연주하신 거예요?
베토벤 소나타요.
너무 어려워 보이던데.
어려운 곡일수록 성취감이 크죠.
정말 대단하시네요.
노력은 배신하지 않아요.
그렇게 자신감 있게 말하는 걸 보니 뭐라도 했나 보네요.
네, 그럼요. 저는 말만 하지 않아요.
이제 그만하죠.","269"
"오늘 밤에 별 보러 갈래?
별? 왜?
그냥. 혹시 모르잖아. 외계인이 올지도.
그런 말도 안 되는 소리 하지 마.
에이, 재미없게.
됐다. 난 그냥 집에 갈래.","89"
"요즘 글쓰기 연습하는데 너무 어려워요.
어떤 부분이요?
어떻게 시작해야 할지 모르겠어요.
그냥 보이는 대로 쓰세요.
그게 쉬운 일이 아니네요.
쉬운 일이었으면 다 작가 했겠죠.","98"
"이번에 플라스틱 사용 줄이려고 노력 중이야.
그래? 나도 동참할게.
진짜? 어떻게?
개인 컵 들고 다니는 것부터 시작하려고.
오, 좋은 생각이다!","81"
"밤하늘에 별이 하나도 안 보이네.
당연하죠, 도시인데.
그래도 가끔은 보고 싶은데.
시골로 이사 가세요.
장난이지?
담담하게 말하는 거 봐. 진짜 농담이야.","87"
"새로운 글쓰기 주제 좀 추천해줄 수 있어요?
음... 10년 후의 나 자신에게 편지 쓰기.
너무 진부한데요.
그럼 100년 전의 나 자신에게 편지 쓰기.
하하, 농담이죠?","95"
"저번에 버스에서 만났던 그분, 혹시 기억나?
누구?
그 초록색 옷 입으셨던 분.
아니.
진짜 냉정하네.
원래 그래.","64"
"이 글의 결말은 어떻게 해야 할까요?
결말은 작가의 몫이죠.
좀 도와주세요.
나도 내 글쓰기 바빠요.
네, 알겠습니다.","66"
"우리 후배들, 요즘 글쓰기 실력이 좀 늘었나?
글쎄요. 아직 잘 모르겠어요.
내가 볼 때는 아직 멀었어.
너무 냉정하게 평가하시는 거 아니에요?","80"
"집에서 쓰레기 분리수거 제대로 하고 있어?
당연하지! 내가 얼마나 환경을 생각하는데.
그래? 나는 네가 맨날 막 버리는 줄 알았지.
진짜, 실망이네!","83"
"혹시 제가 쓴 글 읽어보셨어요?
네, 대충 봤어요.
어떠셨어요?
음... 노력해야겠네요.","49"
"오늘 날씨 진짜 좋다.
그러게요. 산책하기 딱 좋은 날씨네요.
산책하면서 쓰레기라도 주워야겠다.
에이, 뭘 그렇게까지 해요.
농담이야!","75"
"이번에 새로 산 펜으로 글 쓰니까 잘 써지는 것 같아.
펜이 중요한 게 아니죠.
그래도 기분은 좋잖아.
뭐, 그렇죠.","65"
"요즘 환경 문제 때문에 걱정이 많아.
어쩌겠어. 이미 늦은 것 같아.
그래도 포기할 순 없잖아.
하, 글쎄.","60"
"혹시 우주여행 해보고 싶지 않아?
별로.
왜?
그냥.","29"
"우리 동네 재활용 시스템 너무 불편하지 않아?
불편해도 해야죠.
냉정하네.","41"
"혹시 환경 관련해서 글쓰기 해본 적 있으세요?
네, 해봤어요.
어떤 내용으로요?
그냥, 쓰레기 분리수거의 중요성 같은 거요.","69"
"오늘 점심에 뭐 먹을래?
음... 아무거나.
또 아무거나?
그러지 마시고, 그냥 아무거나 먹어요.","54"
"제가 처음이라서 잘 못하겠어요.
괜찮아요. 누구나 처음은 서툴러요.
그래도 너무 못하는 것 같아서 죄송해요.
아니에요. 천천히 따라와도 돼요.
정말 감사합니다.","89"
"그렇게까지 해야 했나요?
네. 그럴 수밖에 없었어요.
너무 안타깝네요.
저도 그렇게 생각해요.
그래도 어쩔 수 없었겠죠.","67"
"선배님, 제 부탁 좀 들어주세요.
안 돼.
왜요?
안 된다고 했잖아.
한 번만요...
그만.","51"
"너무 아파 보여요.
괜찮아요.
정말 괜찮은 거 맞아요?
네.
...제가 뭘 해줄 수 있을까요?","52"
"혹시 그 사람...
네.
정말 그렇게 된 건가요?
네.
너무 안타깝네요.
네...","45"
"교통이 정말 엉망이네요.
그러게요. 매일매일이 전쟁 같아요.
이러다간 지각하겠어요.
괜찮아요, 그래도 제시간에 갈 수 있을 거예요.
정말요?
네.
어떻게 그렇게 긍정적이세요?
글쎄요. 그냥요.
저는 요즘 교통 체증 때문에 너무 힘들어요.
그럴 수 있죠.
그래도 힘내세요.
네, 감사합니다.
이런 일은 언제쯤 괜찮아질까요?
글쎄요. 세상은 원래 이런 것 같아요.
너무 염세적이신 거 아니에요?
하하, 그런가요?
네, 그런 것 같아요.
그래도 희망을 잃지 마세요.
네, 노력해볼게요.
교통 체증이 없는 세상은 상상할 수 없죠.
그러게요.
그래도 언젠가는 좋아질 거예요.
네, 그렇게 믿고 싶어요.
힘내세요!
네, 감사합니다.","347"
"요즘 음악 듣기 좋으시죠?
네, 좋아요.
어떤 음악 들으세요?
그냥 듣고 싶은 거 들어요.
혹시 추천해줄 만한 음악 없으세요?
글쎄요.
뭐라도 추천해주세요.
음...
혹시 재즈 좋아하세요?
네.
그럼 '라라랜드' OST 한번 들어보세요.
재즈 정말 좋죠.
네, 그렇죠.
재즈는 정말 아름다운 음악인 것 같아요.
네, 저도 그렇게 생각해요.
혹시 다른 음악은 안 들으세요?
아뇨.
왜요?
그냥요.
음악은 정말 인생의 동반자죠.
네, 맞아요.
음악이 없으면 세상이 너무 삭막할 것 같아요.
네, 그렇죠.
그래도 음악이 있어서 다행이에요.
네, 정말 다행이에요.","311"
"요즘 너무 힘이 없어요.
아, 그러세요? 힘내세요.
네, 감사합니다. 그런데 제가 잘 살고 있는 건지 모르겠어요.
잘 살고 계실 거예요. 걱정하지 마세요.
혹시 인생 전문가세요?
아뇨, 그냥... 제 경험에 비추어 말씀드리는 거예요.
정말 겸허하게 말씀하시네요.
하하, 감사합니다.
제가 너무 부족한 사람인 것 같아요.
아뇨, 전혀요. 충분히 잘 살고 계세요.
그렇게 말해주시니 힘이 나네요.
네, 그럼요. 사는 건 정말 대단한 일이에요.
그렇죠? 저도 그렇게 생각해요.
인생을 포기하지 않고 싶다는 마음이 너무 아름다워 보여요.
네, 감사합니다.
인생은 정말 축복이죠.","319"
"요즘 무슨 게임 하세요?
그냥 하는 거 없어요.
재미있는 게임 없어요?
글쎄요.
뭐라도 추천해주세요.
음...
혹시 RPG 좋아하세요?
네.
그럼 '젤다의 전설' 한번 해보세요.
재미있어요?
네.
어떤 점이 재미있어요?
그냥요.
해보고 싶네요.","136"
"혹시 여행 좋아하세요?
네.
어디로 여행 가고 싶으세요?
글쎄요.
혹시 추천해줄 만한 곳 없어요?
음...
어떤 곳 좋아하세요?
그냥... 조용한 곳이요.
그럼 강원도 한번 가보세요.
강원도요?
네.
어떤 점이 좋아요?
그냥... 다 좋아요.","135"
"이번에도 다이어트 시작했어?
응, 이번엔 진짜 성공할 거야.
하하, 그래. 이번엔 얼마나 갈지 궁금하네.
왜 그렇게 비웃듯이 말해?
아니, 그냥. 예전에도 그랬잖아.
...이번엔 다르다니까.
그래, 믿어볼게.","116"
"그 연예인... 또 스캔들 터졌네.
그러게.
넌 어떻게 생각해?
글쎄, 뭐. 연예인들 다 그런 거 아니야?
너 너무 시니컬한 거 아니야?
아니, 그냥 사실을 말한 건데.","94"
"우리 친구 맞니?
왜 그렇게 물어?
아니... 그냥. 요즘 좀 서먹한 것 같아서.
원래 다 그래.
...그렇겠지.
걱정하지 마.","71"
"그렇게 해도 살 안 빠질 텐데.
왜?
네가 먹는 걸 봤는데, 빠질 리가 없잖아.
나름 조절하는 건데.
하하, 그게 조절이야?
...","73"
"걔 요즘 잘나간다며?
응, 그렇대.
별것도 없는데, 재수 없어.
너무 그렇게 말하지 마.
사실인데 뭐.","57"
"이거 봐봐.
...응.
어때? 내가 그린 건데.
별로.
왜?
그냥.","37"
"야, 너 진짜 너무하다.
뭐가?
내가 힘들다고 했잖아.
근데?
그렇게 말하는 게 다야?
그럼 뭐라고 말해줘야 되는데.","65"
"나 이번에 남자친구 생겼다!
그래.
축하한다는 말도 없어?
축하해.
너무 영혼 없는 거 아니야?
아니.","57"
"걔 요즘 너무 까칠해.
원래 그래.
너도 그렇게 생각해?
응.","34"
"혹시 그 사람...
응.
어떻게 생각해?
별로.
왜?
그냥.","33"
"혹시... 그 사람 좀 아세요?
네. 아는데요.
어떻게 생각하세요?
그냥 뭐, 평범해요.
...","53"
"나 이번에 살 진짜 많이 뺐지?
음, 좀 빠진 것 같네.
겨우 그 정도야?
뭘 더 바래?","49"
"그렇게 말하니까 좀 슬프다.
내가 뭘.
그냥...
괜히 말했나 봐.
그러게.","42"
"우리... 예전 같지 않다.
원래 그래.
왜?
그냥.
...","33"
"이게 다야?
응.
더 없어?
더 없는데.","22"
"그 사람... 너무 안타깝지 않아?
글쎄. 난 잘 모르겠는데.
왜?
그냥.","41"
"나 이번에 노래 냈어!
잘했네.
그게 끝이야?
응.
들어보고 싶지 않아?
별로.","44"
"나 오늘 기분이 너무 안 좋아.
왜?
그냥...
힘내.
너무 성의 없는 거 아니야?
아니.","50"
"혹시... 그 사람 좋아해?
아니.
왜?
그냥.","26"
"혹시 나한테 불만 있어?
있는데.
말해봐.
별로.","27"
