dialogue,글자수
"이번 주말에 날씨 좋으면 같이 등산하러 갈래?
와, 너무 좋다! 우리 관악산으로 갈까?
응, 좋아! 내가 맛있는 도시락이랑 과일 싸 갈게.
정말? 그럼 나는 시원한 막걸리랑 두부를 챙길게.
좋아! 생각만 해도 정말 신나고 재미있겠다.
응, 오랜만에 같이 정상에서 야호 한번 외쳐보자.
좋아! 그럼 우리 토요일 아침 일찍 만나자.
응, 좋아!
이따 봐!
그래!",200
"새로 도입된 인사 평가 시스템에 대해 어떻게 생각하세요?
아, 저도 공지를 봤는데 생각보다 더 체계적이었어요.
네, 개인의 성과를 더 객관적으로 평가할 수 있을 것 같아요.
맞아요. 앞으로는 더 공정한 평가가 이루어질 것 같아요.
그럼 앞으로 우리 팀도 이 시스템에 맞춰서 준비해야겠네요.
네, 맞습니다! 다 같이 한번 스터디를 해보는 건 어떨까요?
좋습니다. 제가 관련 자료를 한번 찾아보겠습니다.
네, 알겠습니다!
네!
좋습니다.",242
"요즘 사무실 공기가 좀 탁하지 않아요? 환기가 필요해요.
네, 맞아요. 그래서 저는 공기 정화 식물을 하나 뒀어요.
와, 정말요? 효과가 좀 있는 편인가요?
네, 확실히 둬놓으니까 주변 공기가 쾌적해졌어요.
그렇군요. 저도 하나 장만해야겠다는 생각이 드네요.
네, 인터넷에서 예쁘고 좋은 거 많이 팔더라고요.
좋은 정보 알려주셔서 정말 감사합니다.
별말씀을요.
네.
좋아요.",209
"과장님, 지난번 부탁하신 홍보물 시안 완료했습니다.
오, 벌써요? 어디 한번 봅시다. 정말 수고 많았어요.
네, 말씀해주신 콘셉트에 맞춰서 두 가지로 준비했습니다.
음, 둘 다 아주 깔끔하고 세련되게 잘 나왔네요. 훌륭해요.
다행입니다. 그렇게 말씀해주시니 정말 기쁩니다.
이 정도면 클라이언트도 분명히 만족할 거예요.
감사합니다. 더 열심히 준비하겠습니다.
수고했어요.
네!
좋습니다.",216
"박 대리, 아까 내가 부탁한 회의실 예약 다 됐나?
네, 팀장님. 죄송합니다. 제가 바로 확인해 보겠습니다.
응, 예약이 꽉 찼다는 것 같던데, 한번 알아봐 줘.
네, 알겠습니다. 다른 층 회의실이라도 제가 찾아보겠습니다.
그래, 그렇게 해줘요. 중요한 회의라 꼭 필요하거든.
네, 5분 내로 바로 처리해서 다시 보고드리겠습니다.
좋아요. 수고해줘요.
네! 죄송합니다.
네.
알겠습니다.",216
"요즘 들어 통 기운이 없는 것 같아. 너무 무기력해.
어떡해, 많이 힘들겠다. 혹시 무슨 일 있는 거야?
아니, 그런 건 아닌데 그냥 슬럼프가 온 것 같아.
그럴 땐 아무 생각 없이 푹 쉬는 게 최고야.
응, 네 말이 맞는 것 같아. 좀 재충전이 필요해.
그럼. 너무 애쓰지 말고, 그냥 너를 위한 시간을 가져.
응, 조언 고마워. 네 덕분에 마음이 한결 편해졌어.
별말씀을.
응.
힘내자.",218
"이번에 새로 나온 스마트워치, 정말 괜찮아 보이던데요?
네, 맞아요. 저도 어제 후기 영상을 봤는데 좋아 보였어요.
특히 건강 관리 기능이 정말 잘 나왔다고 하더라고요.
네, 디자인도 예뻐서 저도 하나 사고 싶었어요.
그래서 말인데, 이걸 우리 팀 우수 사원 상품으로 건의할까요?
와, 정말요? 그렇게 해주시면 다들 정말 좋아할 거예요.
제가 관련해서 한번 긍정적으로 검토해 보겠습니다.
네, 기대하겠습니다!
네.
좋습니다.",237
"요즘 낚시에 푹 빠져서 주말마다 낚시터에 가고 있어요.
아, 정말요? 어떤 낚시를 주로 하시는 편이세요?
주로 민물낚시를 하면서 붕어를 잡고 있어요.
와, 저도 낚시 정말 좋아하는데! 반갑네요.
그러게요. 혹시 가장 손맛이 좋았던 어종은 뭐였나요?
저는 바다에서 잡았던 우럭의 힘이 아직도 잊히지 않아요.
아, 저도 언젠가 꼭 한번 배낚시를 해보고 싶네요.
네, 꼭 가보세요!
네.
좋습니다.",219
"혹시 이 스마트폰 소리 크기를 어떻게 조절하는지 아세요?
네, 그럼요. 제가 바로 한번 봐드릴게요.
어떻게 해도 소리가 안 커져서 고장 났나 걱정했어요.
아, 이건 미디어 볼륨이 아니라 통화 볼륨이네요.
아하, 그럼 설정에 들어가서 따로 조절해야 하는군요.
네, 맞아요. 여기서 미디어 볼륨을 키우시면 될 거예요.
와, 덕분에 해결했네요. 정말 고맙습니다.
천만에요.
네.
좋아요.",213
"다음 주에 다 같이 스키장에 가기로 했는데, 너도 갈래?
와, 정말? 당연히 가야지! 너무 재미있겠다.
그래? 그럼 우리 조를 짜서 썰매 경주라도 할까?
좋아! 우리 조는 보드를 타고 한번 휩쓸어볼까?
좋아! 생각만 해도 정말 신나고 기대된다.
응, 오랜만에 다 같이 하얀 눈 위에서 놀아보자.
좋아! 내가 가서 맛있는 어묵이랑 핫초코 사줄게.
최고다!
응!
기대된다!",206
"요즘 들어 왜 이렇게 어깨가 무겁고 뻐근한지 모르겠어요.
어떡해요. 혹시 자세가 안 좋아서 그런 거 아닐까요?
네, 그런 것 같아요. 저도 모르게 자꾸 등을 구부리게 돼요.
그럴 땐 잠깐이라도 허리를 펴고 스트레칭을 해줘야 한대요.
네, 오늘부터는 의식적으로라도 자세를 바르게 해야겠어요.
네, 그리고 퇴근 후에 마사지를 받는 것도 훨씬 더 좋을 거예요.
응, 신경 써줘서 정말 고마워. 힘이 되네.
별말씀을요.
네.
좋아요.",238
"박 대리님, 어제 체육대회 때 찍은 사진들 좀 보내주세요.
아, 네, 과장님! 지금 바로 클라우드에 올려드릴게요.
그래요. 사진이 정말 역동적으로 잘 나왔더라고요.
네, 다들 정말 열심히 참여해서 저도 신나게 찍었어요.
역시 박 대리님 사진 실력은 프로급이라니까요.
아닙니다. 좋게 봐주시니 그저 부끄러울 따름입니다.
덕분에 또 하나의 즐거운 추억이 생겼네요. 고마워요.
천만에요.
네.
좋습니다.",222
"혹시 최근에 읽은 시집 중에 인상 깊었던 구절 있으세요?
음, 저는 나태주 시인의 시집을 다시 읽고 있어요.
와, 저도 정말 좋아해요! 저도 정말 감명 깊게 읽었어요.
네, 특히 '풀꽃'이라는 시가 정말 마음에 와닿아요.
아, 맞아요! 자세히 보아야 예쁘다는 구절이 정말 좋아요.
네, 그래서 저도 주변을 더 자세히 보려고 노력하고 있어요.
저도 덕분에 다시 한번 그 의미를 생각하게 되네요.
좋은 시죠.
네.
감사합니다.",236
"부장님, 오전에 지시하신 내용으로 제안서 수정했습니다.
오, 벌써 다 됐어요? 어디 한번 봅시다. 수고했어요.
네, 말씀해주신 예산안 위주로 내용을 수정했습니다.
음, 훨씬 더 현실적이고 설득력 있게 변했네요.
다행입니다. 그렇게 말씀해주시니 정말 기쁩니다.
이 정도면 내일 미팅 때 발표해도 문제없겠어요.
감사합니다. 더 필요한 부분은 없으신가요?
네, 괜찮아요.
네.
수고했어요.",214
"정말 죄송한데, 제가 오늘 아침에 너무 서두르느라…
어머, 저런! 혹시 사원증이라도 놓고 오신 거예요?
네, 그래서 그런데 혹시 저 엘리베이터 좀 같이 타주실 수 있나요?
네, 그럼요! 당연히 같이 타드려야죠. 걱정하지 마세요.
정말 감사합니다. 제가 점심시간에 바로 찾아오겠습니다.
아니에요. 괜찮아요. 어서 이거 찍고 올라가 보세요.
네, 정말 감사합니다. 덕분에 지각을 면했네요.
별말씀을요.
네.
고맙습니다.",232
"이 주임, 신규 광고 관련해서 아이디어 좀 내줘요.
네, 팀장님. 특별히 생각하고 계신 콘셉트가 있으신가요?
음, 이번에는 젊은 층을 타겟으로 한 재미있는 콘셉트로 부탁해요.
네, 알겠습니다. 최신 유행하는 밈을 활용해보는 건 어떨까요?
좋아요. 오늘 퇴근 전까지 몇 가지 시안을 정리해서 보고해줘요.
네, 시간 내에 마무리하도록 최선을 다하겠습니다.
좋아요. 항상 창의적인 아이디어를 내줘서 믿음이 가요.
네, 팀장님.
네.
알겠습니다.",245
"요즘 들어 부쩍 잠을 설치는 것 같아. 너무 피곤해.
왜 그래, 무슨 일 있어? 얼굴이 별로 안 좋아 보여.
아니, 그냥 요즘 생각이 많아서 그런가 봐.
이럴 때일수록 잘 먹고 잘 자야 해. 너무 걱정하지 마.
응, 걱정해줘서 고마워. 네 말 들으니 힘이 나네.
내가 잠 잘 오는 아로마 오일이라도 선물해줄까?
정말? 그래도 괜찮겠어? 너도 필요할 텐데.
괜찮아, 기다려!
응, 고마워.
최고야.",221
"저기, 실례합니다만 혹시 지금 시간이 몇 시쯤 됐을까요?
네, 잠시만요. 지금 정확히 오전 10시 30분입니다.
아, 벌써 그렇게 됐네요. 회의 시간이 얼마 안 남았네요.
그러게요. 커피 한잔 마셨더니 시간이 훌쩍 갔네요.
네, 남은 시간 동안 발표 준비를 마저 해야겠어요.
네, 맞아요. 우리 조금만 더 집중하도록 해요.
네, 알려주셔서 감사합니다! 힘내세요!
별말씀을요.
네.
알겠습니다.",219
"친구가 곧 이사를 하는데, 집들이 선물을 뭘 해주면 좋을까?
음, 보통은 디퓨저나 예쁜 화분을 많이 선물하더라고.
아, 그렇구나. 역시 집 꾸미는 소품이 제일 좋겠지?
응, 맞아. 새로운 집 분위기를 화사하게 만들어주잖아.
좋은 정보 고마워. 그걸로 한번 알아봐야겠다.
응, 친구가 분명히 정말 고마워하고 좋아할 거야.
조언해줘서 정말 고마워. 네 덕분에 고민을 덜었어.
별말씀을요.
네.
좋아.",221
"다음 주에 있을 영어 시험 때문에 너무 걱정돼.
괜찮아, 너 정말 열심히 공부한 거 내가 알잖아. 잘할 수 있을 거야.
그래도 막상 시험지를 받으면 너무 떨릴 것 같아.
아니야, 너무 부담 갖지 말고 그냥 아는 문제부터 풀어.
응, 조언 고마워. 너의 격려 덕분에 힘이 나는 것 같아.
내가 시험 잘 보라고 행운의 초콜릿이라도 사줄게.
정말? 그렇게 해주면 나야 너무 고맙지!
걱정하지 마.
응, 고마워.
파이팅!",231
"팀장님, 제가 다음 주 월요일에 반차를 좀 써도 괜찮을까요?
음, 그래요. 혹시 무슨 특별한 약속이라도 있는 건가요?
네, 병원에 가서 정기 검진을 좀 받아야 할 것 같아서요.
아, 그런 거면 당연히 다녀와야죠. 건강이 최우선이에요.
괜찮으시다면 오전에 다녀오고 오후에 출근하겠습니다.
네, 알겠습니다. 시스템에 결재만 미리 올려주세요.
네, 바로 처리하겠습니다. 배려해주셔서 정말 감사합니다!
천만에요.
네.
알겠습니다.",236
"선배, 혹시 이 프로그램 설치가 왜 계속 안되는지 아세요?
어디 한번 보자. 아, 이건 관리자 권한으로 실행해야 해.
아, 정말요? 이런 기본적인 것도 모르다니 창피하네요.
아니야, 처음에는 누구나 겪는 일인걸. 괜찮아.
선배 덕분에 시간을 엄청나게 아낄 수 있었어요.
별거 아니야. 앞으로도 막히는 거 있으면 편하게 물어봐.
네, 명심하겠습니다. 정말 감사합니다, 선배님!
천만에.
네.
좋아요.",222
"부장님, 지난번 지시하셨던 워크숍 기획안입니다.
그래요, 어디 한번 봅시다. 잠시만요.
네, 천천히 검토해보시고 의견 부탁드립니다.
음, 전체적인 내용은 좋은데 일정이 너무 빡빡하네요.
아, 죄송합니다. 어떤 부분을 조정하면 좋을까요?
자유 시간을 좀 더 늘리고, 팀 활동을 줄여주세요.
네, 알겠습니다. 바로 수정해서 다시 보고드리겠습니다.
네, 내일 오전까지 부탁해요.
네, 부장님.
수고해요.",222
"오늘따라 유난히 노을이 붉고 아름답게 보이네요.
맞아요. 하늘이 꼭 그림처럼 예뻐요.
이런 날에는 옥상에 올라가서 맥주 한잔하고 싶어요.
와, 정말요? 정말 낭만적인 생각을 하시네요.
아니에요. 그냥 그런 여유를 한번 즐겨보고 싶어서요.
저도요. 생각만 해도 정말 마음이 편안해지네요.
네, 언젠가 꼭 한번 그런 하루를 보내고 싶습니다.
저도 응원할게요!
네.
감사합니다.",208
"김 대리, 아까 회의 때 발표했던 자료 정말 좋았어요.
아, 정말요? 너무 떨어서 무슨 말을 했는지도 모르겠어요.
아니에요. 정말 자신감 있고 논리적으로 잘 설명했어요.
과장님께서 격려해주신 덕분에 용기를 낼 수 있었어요.
앞으로도 그렇게 좋은 모습 있으면 망설이지 말고 보여줘요.
네, 알겠습니다. 칭찬해주셔서 정말 감사합니다.
기대하고 있을게요. 정말 수고 많았습니다.
감사합니다!
네.
좋습니다.",224
"혹시 집에서 고양이를 키우고 계신가요?
네, 귀여운 코숏 한 마리를 키우고 있어요.
와, 정말요? 저도 한번 키워보고 싶은데 어렵지는 않나요?
아니요, 고양이는 독립적이라서 키우기 어렵지 않아요.
그렇군요. 저도 이번 기회에 한번 도전해봐야겠네요.
네, 분명 좋은 가족이 되어줄 거라고 생각해요.
좋은 정보 알려주셔서 정말 감사합니다.
별말씀을요.
네.
좋아요.",202
"실례지만, 이 근처에 있는 병원이 어디쯤일까요?
아, 저기 보이는 약국 건물 3층에 바로 위치해 있어요.
아, 저기요! 지금 바로 가도 진료가 가능할까요?
네, 아마 저녁 7시까지는 계속 진료할 거예요.
다행이네요. 몸이 안 좋아서 급했거든요.
네, 의사 선생님도 정말 친절하시고 잘 봐주실 겁니다.
좋은 정보 알려주셔서 정말 감사합니다.
별말씀을요.
네.
알겠습니다.",206
"제가 새로 산 립스틱인데, 색깔이 어떤 것 같아요?
음, 잠시만요. 와, 정말 화사하고 잘 어울리네요.
정말요? 너무 튀지는 않을까 조금 걱정했거든요.
아니에요. 얼굴이 더 생기 있어 보이고 딱 좋은데요.
다행이다. 그렇게 말씀해주시니 정말 안심이 되네요.
어떤 제품인지 저도 나중에 한번 사서 써봐야겠어요.
제가 나중에 제품 정보 보내드릴게요.
네, 고마워요!
네.
좋습니다.",211
"오늘따라 하늘에 구름이 정말 예쁘게 떠 있네요.
맞아요. 솜사탕처럼 몽글몽글해서 기분이 좋아져요.
이런 날에는 공원 벤치에 앉아 책을 읽고 싶어요.
와, 정말 낭만적인데요? 생각만 해도 좋네요.
네, 가끔은 그런 여유를 즐기는 것도 필요하죠.
맞아요. 이번 주말에는 꼭 그렇게 해봐야겠어요.
네, 분명히 좋은 시간이 될 거라고 생각해요.
좋은 아이디어 주셔서 감사합니다.
네.
좋아요.",215
"최 대리님, 지난번 요청드렸던 자료 정말 잘 받았습니다.
아, 그러세요? 내용 중에 혹시 부족한 점은 없었나요?
아니요, 제가 원했던 것보다 훨씬 더 완벽했어요.
다행입니다. 도움이 되셨다니 정말 기쁩니다.
특히 정리해주신 요약본이 아주 마음에 들었습니다.
그 부분에 가장 많은 신경을 썼습니다.
역시요. 정말 고생 많으셨습니다. 수고했어요.
아닙니다. 감사합니다!
네.
좋아요.",212
"혹시 요즘 즐겨보는 드라마 같은 거 있으세요?
네, 저는 주말마다 하는 가족 드라마를 챙겨보고 있어요.
와, 정말요? 그 드라마 시청률이 엄청 높던데요.
네, 배우들 연기도 좋고 내용도 정말 따뜻해요.
그렇군요. 저도 한번 챙겨봐야겠다는 생각이 드네요.
그럼 제가 간단한 줄거리라도 알려드릴까요?
네, 그렇게 해주시면 정말 감사하죠. 기대됩니다.
알겠습니다.
네!
좋아요.",208
"실례지만, 이 근처에 있는 편의점이 어디쯤일까요?
아, 저기 보이는 횡단보도를 건너면 바로 앞에 있어요.
아, 저기요! 지금 가도 24시간 운영하는 곳인가요?
네, 아마 365일 계속해서 영업할 거예요.
다행이네요. 급하게 살 물건이 좀 있었거든요.
네, 웬만한 물건은 다 있으니 편하게 이용하세요.
좋은 정보 알려주셔서 정말 감사합니다.
별말씀을요.
네.
알겠습니다.",206
"김 팀장, 내일 있을 경영 회의 자료 준비는 다 됐겠죠?
네, 부장님. 방금 최종 검토까지 모두 마쳤습니다.
좋아요. 오탈자나 수치 오류는 없는지 다시 확인했겠죠?
네, 물론입니다. 여러 번 교차 확인까지 마쳤습니다.
그래요. 내일 회의는 아주 중요하니 실수 없이 잘해줘요.
네, 걱정하지 마십시오. 완벽하게 준비했습니다.
좋아요. 믿고 있겠습니다. 항상 수고가 많아요.
네, 감사합니다!
네.
알겠습니다.",227
"요즘 들어 날씨가 쌀쌀해서 그런지 피부가 건조하네요.
네, 맞아요. 그래서 저는 수분 크림을 꼭 챙겨 발라요.
이럴 때일수록 보습 관리를 철저하게 해주는 게 중요하죠.
네, 맞아요. 미스트도 수시로 뿌려주면 좋다고 해요.
제가 지금 미스트를 뿌리려고 하는데, 한번 써보실래요?
와, 정말요? 그렇게 해주시면 너무 감사하죠.
알겠습니다. 잠시만요. 여기 있습니다.
정말 감사합니다!
네.
좋아요.",220
"박 과장님, 어제 공유해주신 기획안 정말 잘 봤습니다.
아, 그래요? 혹시 내용 중에 별로인 부분은 없었나요?
아니요, 정말 논리적이고 설득력이 있어서 감탄했습니다.
다행이네요. 도움이 되셨다니 정말 기쁩니다.
네, 덕분에 저희 프로젝트 방향을 잡는 데 큰 도움이 됐어요.
천만에요. 앞으로도 좋은 의견 있으면 공유할게요.
네, 그 긍정적인 태도에 항상 감사드립니다.
별말씀을요.
네.
좋습니다.",221
"혹시 최근에 개봉한 애니메이션 영화 중에 볼만한 거 있었어요?
네, 얼마 전에 본 판타지 애니메이션이 정말 환상적이었어요.
아, 정말요? 어떤 내용의 애니메이션이었는지 궁금하네요.
마법 세계를 배경으로 한 소녀의 모험 이야기였어요.
와, 듣기만 해도 정말 스케일이 엄청날 것 같네요.
네, 오랜만에 정말 동심으로 돌아가서 봤던 영화예요.
좋은 영화 알려주셔서 정말 감사합니다.
천만에요.
네!
알겠습니다.",226
"새로 도입된 복지 제도에 대해서 다들 어떻게 생각하세요?
아, 저도 공지를 봤는데 생각보다 훨씬 더 좋아졌어요.
네, 직원들의 의견을 많이 반영한 것 같아서 좋았어요.
맞아요. 앞으로는 더 즐겁게 일할 수 있을 것 같아요.
그럼 앞으로 우리 팀도 이 제도를 잘 활용해야겠네요.
네, 맞습니다! 다 같이 한번 제대로 공부해봅시다.
좋습니다. 제가 관련 내용을 한번 정리해서 공유할게요.
네, 알겠습니다!
네!
좋습니다.",233
"요즘 사무실 난방이 너무 세지 않아요? 너무 더워요.
네, 맞아요. 그래서 저는 반팔을 입고 일하고 있어요.
와, 정말요? 정말 현명한 방법이네요.
네, 이렇게 입고 있으니 훨씬 더 쾌적하고 좋아요.
그렇군요. 저도 내일은 꼭 반팔을 챙겨와야겠어요.
네, 그러세요. 더워서 고생하는 것보다 훨씬 낫죠.
좋은 정보 알려주셔서 정말 감사합니다.
별말씀을요.
네.
좋아요.",205
"박 대리, 아까 내가 부탁한 택배 발송 다 됐나?
네, 팀장님. 죄송합니다. 제가 바로 확인해 보겠습니다.
응, 운송장 번호가 잘못된 것 같던데, 한번 알아봐 줘.
네, 알겠습니다. 제가 택배사에 바로 전화해서 확인하겠습니다.
그래, 그렇게 해줘요. 중요한 물건이라 꼭 필요하거든.
네, 5분 내로 바로 처리해서 다시 보고드리겠습니다.
좋아요. 수고해줘요.
네! 죄송합니다.
네.
알겠습니다.",219
"김 과장님, 지난번 회의 때 아이디어 정말 좋았습니다.
네, 이 대리님. 별말씀을요. 잘 활용하셨나요?
네, 덕분에 저희 팀 프로젝트에 바로 적용할 수 있었어요.
다행이네요. 도움이 되셨다니 저도 정말 기쁩니다.
다음에도 혹시 좋은 아이디어 있으면 꼭 공유해주세요.
네, 고마워요. 우리 서로 아이디어를 나누면서 발전해야죠.
덕분에 항상 많이 배우고 성장하고 있습니다.
고마워요.
네.
좋습니다.",221
"요즘 볼링에 푹 빠져서 주말마다 볼링장에 가고 있어요.
아, 정말요? 어떤 볼링을 주로 치시는 편이세요?
주로 친구들이랑 내기 볼링을 치면서 즐기고 있어요.
와, 저도 볼링 정말 좋아하는데! 반갑네요.
그러게요. 혹시 최고 점수는 몇 점이셨나요?
저는 운 좋게 180점까지 쳐본 경험이 있어요.
아, 저도 언젠가 꼭 한번 그 점수를 넘어보고 싶네요.
네, 꼭 하실 수 있을 거예요!
네.
좋습니다.",222
"혹시 이 노트북 화면 밝기를 어떻게 조절하는지 아세요?
네, 그럼요. 제가 바로 한번 봐드릴게요.
어떻게 해도 화면이 안 밝아져서 고장 났나 걱정했어요.
아, 이건 절전 모드가 켜져 있어서 그런 것 같네요.
아하, 그럼 설정에 들어가서 절전 모드를 꺼야 하는군요.
네, 맞아요. 여기서 절전 모드를 해제하시면 될 거예요.
와, 덕분에 해결했네요. 정말 고맙습니다.
천만에요.
네.
좋아요.",217
"다음 주에 다 같이 찜질방에 가기로 했는데, 너도 갈래?
와, 정말? 당연히 가야지! 너무 재미있겠다.
그래? 그럼 우리 조를 짜서 간식 내기라도 할까?
좋아! 우리 조는 식혜랑 계란을 한번 휩쓸어볼까?
좋아! 생각만 해도 정말 신나고 기대된다.
응, 오랜만에 다 같이 땀 빼면서 피로를 풀어보자.
좋아! 내가 가서 맛있는 미역국이랑 식혜 사줄게.
최고다!
응!
기대된다!",208
"요즘 들어 왜 이렇게 눈이 뻑뻑하고 피로한지 모르겠어요.
어떡해요. 혹시 렌즈를 너무 오래 껴서 그런 거 아닐까요?
네, 그런 것 같아요. 저도 모르게 자꾸 눈을 비비게 돼요.
그럴 땐 잠깐이라도 렌즈를 빼고 눈을 쉬게 해줘야 한대요.
네, 오늘부터는 의식적으로라도 안경을 좀 써야겠어요.
네, 그리고 인공눈물도 자주 넣어주면 훨씬 더 좋을 거예요.
응, 신경 써줘서 정말 고마워. 힘이 되네.
별말씀을요.
네.
좋아요.",235
"혹시 최근에 읽은 소설 중에 인상 깊었던 작품 있으세요?
음, 저는 베르나르 베르베르의 소설을 다시 읽고 있어요.
와, 저도 정말 좋아해요! 저도 정말 감명 깊게 읽었어요.
네, 특히 '개미'라는 소설이 정말 마음에 와닿아요.
아, 맞아요! 인간의 관점이 아닌 새로운 시각이 정말 좋아요.
네, 그래서 저도 세상을 다르게 보려고 노력하고 있어요.
저도 덕분에 다시 한번 그 의미를 생각하게 되네요.
좋은 소설이죠.
네.
감사합니다.",241
"요즘 들어 부쩍 소화가 안되는 것 같아. 너무 힘들어.
왜 그래, 무슨 일 있어? 얼굴이 별로 안 좋아 보여.
아니, 그냥 요즘 스트레스를 많이 받아서 그런가 봐.
이럴 때일수록 잘 먹고 잘 쉬어야 해. 너무 걱정하지 마.
응, 걱정해줘서 고마워. 네 말 들으니 힘이 나네.
내가 소화 잘되는 매실차라도 한잔 타줄까?
정말? 그래도 괜찮겠어? 너도 피곤할 텐데.
괜찮아, 기다려!
응, 고마워.
최고야.",225
"부장님, 지난번 지시하셨던 송년회 기획안입니다.
그래요, 어디 한번 봅시다. 잠시만요.
네, 천천히 검토해보시고 의견 부탁드립니다.
음, 전체적인 내용은 좋은데 장소가 조금 아쉽네요.
아, 죄송합니다. 어떤 장소를 생각하고 계신가요?
좀 더 조용하고 분위기 있는 곳으로 다시 한번 알아봐주세요.
네, 알겠습니다. 바로 수정해서 다시 보고드리겠습니다.
네, 내일 오전까지 부탁해요.
네, 부장님.
수고해요.",226
"오늘따라 날씨가 정말 화창하고 따뜻하네요.
맞아요. 어제 비가 와서 그런지 공기가 맑아요.
이런 날에는 어디론가 훌쩍 떠나고 싶어져요.
네, 맞아요. 기분 전환도 되고 좋을 텐데요.
주말에 가까운 근교로 드라이브라도 갈까요?
와, 너무 좋은 생각이에요! 제가 운전할게요.
네, 좋아요! 그럼 제가 맛있는 간식 준비할게요.
네, 좋습니다! 정말 기대되네요.
네.
좋아요.",206
"혹시 요즘 즐겨보는 웹툰 같은 거 있으세요?
네, 저는 금요일마다 연재되는 스릴러 웹툰을 봐요.
와, 정말요? 그 웹툰 그림체가 엄청나던데요.
네, 내용도 정말 흥미진진하고 재미있어요.
그렇군요. 저도 한번 정주행을 시작해봐야겠네요.
그럼 제가 간단한 등장인물이라도 알려드릴까요?
네, 그렇게 해주시면 정말 감사하죠. 기대됩니다.
알겠습니다.
네!
좋아요.",199
"실례지만, 이 근처에 있는 스타벅스가 어디쯤일까요?
아, 저기 보이는 큰 사거리 코너 건물 2층에 있어요.
아, 저기요! 지금 가도 자리가 좀 있을까요?
네, 아마 평일 오후라서 자리는 넉넉할 거예요.
다행이네요. 급하게 노트북 할 곳이 필요했거든요.
네, 창가 자리가 전망도 좋고 편하실 겁니다.
좋은 정보 알려주셔서 정말 감사합니다.
별말씀을요.
네.
알겠습니다.",205
"이번 주 금요일 저녁에 시간 괜찮으면 다 같이 볼링 칠까요?
와, 좋아요! 제가 근처에 있는 볼링장으로 한번 알아볼까요?
네, 그래주면 정말 고맙죠. 시간은 몇 시가 좋을까요?
오랜만에 다 같이 7시쯤 모이는 거 어때요?
좋아요! 분명히 다들 좋아할 것 같아요.
알겠습니다. 그럼 제가 예약하고 다시 연락할게요.
네, 기다리고 있을게요. 정말 감사합니다.
천만에요.
네!
기대되네요.",214
"요즘 들어 일교차가 커서 그런지 아침에 꽤 쌀쌀하네요.
네, 맞아요. 그래서 저는 얇은 카디건을 꼭 챙겨 다녀요.
이럴 때일수록 감기 걸리지 않게 몸 관리를 잘해야죠.
네, 맞아요. 비타민도 잘 챙겨 먹어야겠어요.
제가 지금 비타민 음료를 사려고 하는데, 하나 드릴까요?
와, 정말요? 그렇게 해주시면 너무 감사하죠.
알겠습니다. 금방 사서 가져다드릴게요.
정말 감사합니다!
네.
좋아요.",217
"박 과장님, 어제 공유해주신 보고서 양식 정말 잘 썼습니다.
아, 그래요? 혹시 사용하기에 불편한 점은 없었나요?
아니요, 정말 깔끔하고 보기 좋아서 완벽했어요.
다행이네요. 도움이 되셨다니 정말 기쁩니다.
네, 덕분에 보고서 작성 시간을 많이 줄일 수 있었어요.
천만에요. 앞으로도 필요하면 언제든지 말씀해주세요.
네, 그 따뜻한 마음에 항상 감사드립니다.
별말씀을요.
네.
좋습니다.",216
"혹시 최근에 개봉한 한국 영화 중에 볼만한 거 있었어요?
네, 얼마 전에 본 사극 영화가 정말 인상 깊었어요.
아, 정말요? 어떤 내용의 영화였는지 궁금하네요.
조선 시대를 배경으로 한 왕의 이야기였어요.
와, 듣기만 해도 정말 스케일이 엄청날 것 같네요.
네, 오랜만에 정말 몰입해서 봤던 영화예요.
좋은 영화 알려주셔서 정말 감사합니다.
천만에요.
네!
알겠습니다.",206
"실례지만, 혹시 이 지하철이 시청역으로 가는 게 맞나요?
아니요, 이 지하철은 반대 방향으로 가는 열차입니다.
아, 그렇군요! 제가 타는 곳을 헷갈렸나 보네요.
네, 길 건너편 승강장에서 타셔야 합니다.
자세하게 알려주셔서 정말 감사합니다. 고맙습니다.
별말씀을요. 조심히 잘 찾아가시길 바랍니다.
네, 덕분에 헤매지 않고 바로 찾아가겠네요.
천만에요.
네.
알겠습니다.",207
"이번 주말에 날씨 좋으면 같이 서울숲으로 놀러 갈래?
와, 너무 좋다! 우리 자전거 빌려서 탈까?
응, 좋아! 내가 맛있는 샌드위치랑 과일 싸 갈게.
정말? 그럼 나는 시원한 커피랑 돗자리를 챙길게.
좋아! 생각만 해도 정말 신나고 재미있겠다.
응, 오랜만에 같이 풀밭에 누워서 여유를 즐기자.
좋아! 그럼 우리 토요일 점심때쯤 만나자.
응, 좋아!
이따 봐!
그래!",205
"새로 도입된 성과급 제도에 대해서 다들 어떻게 생각하세요?
아, 저도 공지를 봤는데 생각보다 훨씬 더 합리적이었어요.
네, 개인의 노력을 더 인정해주는 것 같아서 좋았어요.
맞아요. 앞으로는 더 동기부여가 잘 될 것 같아요.
그럼 앞으로 우리 팀도 이 제도에 맞춰서 노력해야겠네요.
네, 맞습니다! 다 같이 한번 으쌰으쌰 해봅시다.
좋습니다. 제가 관련 내용을 한번 정리해서 공유할게요.
네, 알겠습니다!
네!
좋습니다.",235
